what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267484481022
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267484483365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484484380
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484536399
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484540107
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484540189
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267484540198
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267484541389
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484543205
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484560166
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267484561046
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267484563849
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484564627
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484581401
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484581440
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484581504
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267484582707
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267484585207
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484586552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484658009
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484659589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484659670
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267484659681
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267484660256
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267484661944
