what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267470364598
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470475586
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470476908
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470476995
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267470477005
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267470478885
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470481119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470536303
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267470538505
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267470541533
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470542342
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470562650
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470562720
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470562758
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267470564115
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267470567279
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267470569475
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470570708
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470664655
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470665454
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470665549
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267470665556
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267470666979
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470669081
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470687346
