what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466500203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466501603
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466553763
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267466555465
started,bundle,OntoUML.editor,1.1.0.v200906182002,"OntoUML.editor",1267466567028
opened,editor,OntoUML.editor,1.1.0.v200906182002,"OntoUML.presentation.OntoUMLEditorID",1267466567193
activated,editor,OntoUML.editor,1.1.0.v200906182002,"OntoUML.presentation.OntoUMLEditorID",1267466567228
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466590198
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466601629
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466601777
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267466604589
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267466605473
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267466606488
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267466608542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466609580
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267466618920
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267466620886
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267466625207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267466626375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466633501
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466634342
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466634444
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267466634454
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466635702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466637597
