what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v200905041045,"org.eclipse.uml2.common.edit",1267559733651
started,bundle,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz",1267559733667
started,bundle,org.eclipse.uml2.diagram.common,0.9.0.v200906190654,"org.eclipse.uml2.diagram.common",1267559733667
started,bundle,org.eclipse.uml2.diagram.component,0.9.0.v200906190654,"org.eclipse.uml2.diagram.component",1267559733667
started,bundle,org.eclipse.uml2.diagram.deploy,0.9.0.v200906190654,"org.eclipse.uml2.diagram.deploy",1267559733667
started,bundle,org.eclipse.uml2.diagram.profile,0.9.0.v200906190654,"org.eclipse.uml2.diagram.profile",1267559733667
started,bundle,org.eclipse.uml2.diagram.usecase,0.9.0.v200906190654,"org.eclipse.uml2.diagram.usecase",1267559733667
started,bundle,org.eclipse.uml2.uml,3.0.1.v200908281330,"org.eclipse.uml2.uml",1267559733667
started,bundle,org.eclipse.uml2.uml.edit,3.0.0.v200905041045,"org.eclipse.uml2.uml.edit",1267559733667
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1267559733667
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267559733667
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267559733683
started,bundle,OntoUML,1.1.0.v200906182002,"OntoUML",1267559733683
started,bundle,OntoUML.diagram,1.0.0.200906182002,"OntoUML.diagram",1267559733683
started,bundle,OntoUML.edit,1.1.0.v200906182002,"OntoUML.edit",1267559733683
os,sysinfo,,,"win32",1267559733683
arch,sysinfo,,,"x86",1267559733683
ws,sysinfo,,,"win32",1267559733683
locale,sysinfo,,,"pt_BR",1267559733683
processors,sysinfo,,,"2",1267559733683
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1267559733683
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1267559733683
java.specification.name,sysinfo,,,"Java Platform API Specification",1267559733683
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267559733683
java.specification.version,sysinfo,,,"1.6",1267559733683
