what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1267466245248
opened,editor,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID",1267466247891
activated,editor,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID",1267466247947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466248239
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1267466248270
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267466265040
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466266530
closed,editor,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID",1267466266570
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267466268946
opened,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466269128
activated,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466269168
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466287347
closed,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466287394
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267466288584
started,bundle,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui",1267466292891
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1267466292911
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1267466292972
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466336955
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1267466337003
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267466341048
opened,editor,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID",1267466343360
activated,editor,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID",1267466343415
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466345480
closed,editor,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID",1267466345508
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466346400
