what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267568128801
java.version,sysinfo,,,"1.6.0_17",1267568128801
java.vm.info,sysinfo,,,"mixed mode",1267568128801
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267568128801
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267568128801
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267568128801
java.vm.specification.version,sysinfo,,,"1.0",1267568128801
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267568128801
java.vm.version,sysinfo,,,"14.3-b01",1267568128801
started,bundle,org.eclipse.emf.validation,1.3.0.v200901271722,"org.eclipse.emf.validation",1267568129165
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267568129189
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267568129201
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1267568130407
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1267568130428
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1267568130686
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1267568130695
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1267568130699
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1267568130700
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1267568145632
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267568151382
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267568157419
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267568158807
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267568163563
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267568164672
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267568165470
