what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267621907847
java.specification.version,sysinfo,,,"1.6",1267621907847
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267621907847
java.version,sysinfo,,,"1.6.0_17",1267621907847
java.vm.info,sysinfo,,,"mixed mode",1267621907847
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267621907847
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267621907847
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267621907847
java.vm.specification.version,sysinfo,,,"1.0",1267621907847
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267621907847
java.vm.version,sysinfo,,,"14.3-b01",1267621907847
started,bundle,org.eclipse.emf.validation,1.3.0.v200901271722,"org.eclipse.emf.validation",1267621908078
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267621908121
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267621908132
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1267621909045
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1267621909109
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1267621909120
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1267621909133
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1267621909136
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1267621909142
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267621916148
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267621917401
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267621919010
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267621919018
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1267621920261
