what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460669021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460752778
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460759538
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460769433
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460773716
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460781371
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460804643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460818888
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460823266
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460863288
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460867138
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460870073
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460876193
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267460881241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461087438
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267461199766
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267461222713
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267461222801
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267461229021
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267461229038
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267461231036
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461234918
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461235931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461236071
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1267461243161
