what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1267482825949
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267482827936
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482833057
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267482838635
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482839180
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482839272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267482839282
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267482839846
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482841528
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482856069
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267482861673
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267482864344
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482864871
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482893477
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482893510
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482893577
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267482896328
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267482899461
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267482900570
started,bundle,OntoUML.editor,1.1.0.v200906182002,"OntoUML.editor",1267482902470
started,bundle,OntoUML,1.1.0.v200906182002,"OntoUML",1267482902506
started,bundle,OntoUML.edit,1.1.0.v200906182002,"OntoUML.edit",1267482902509
opened,editor,OntoUML.editor,1.1.0.v200906182002,"OntoUML.presentation.OntoUMLEditorID",1267482902962
activated,editor,OntoUML.editor,1.1.0.v200906182002,"OntoUML.presentation.OntoUMLEditorID",1267482902999
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267482904447
