what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475486845
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475507281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475507359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475507437
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267475508842
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267475510963
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475512492
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267475611240
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267475612379
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267475613752
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267475614735
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475632425
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475633096
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475633158
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267475633174
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267475634219
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475635701
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475653547
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267475655872
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267475659288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475660099
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475676916
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475676979
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475677072
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267475678290
