what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267481748327
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267481753352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267481775879
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267481924134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267481929989
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482033291
opened,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267482044293
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267482044307
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267482054508
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267482054540
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482057516
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1267482154828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482155548
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267482156630
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267482159231
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482160474
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267482165591
no handler,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1267482267437
no handler,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1267482267438
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267482294704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482374630
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482375742
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482375985
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267482375991
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1267482376155
