what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267475680490
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475681613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475688321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475688851
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475688914
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267475688929
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267475690801
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267475695434
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475697197
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475713515
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267475715262
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267475716806
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267475719833
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475720582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475735823
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475735870
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475735963
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267475739240
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267475739490
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475743608
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475764637
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475768287
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475834572
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475837255
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475837349
