what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1267459081500
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459081540
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1267459081760
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1267459081848
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459081898
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1267459082278
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459097353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459097495
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267459101065
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459101098
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267459103775
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459104140
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459104268
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459107385
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459107505
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267459111423
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459134953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459150980
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1267459151005
started,bundle,org.eclipse.emf.converter,2.5.0.v200906151043,"org.eclipse.emf.converter",1267459151075
started,bundle,org.eclipse.ocl.ecore,1.3.0.v200905271400,"org.eclipse.ocl.ecore",1267459151398
started,bundle,org.eclipse.ocl,1.3.0.v200905271400,"org.eclipse.ocl",1267459151438
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459155793
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267459155863
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267459171598
