what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482435249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482435312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482435381
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267482439949
started,bundle,org.eclipse.pde.build,3.5.1.R35x_20090820,"org.eclipse.pde.build",1267482440062
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1267482441025
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1267482441089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482441842
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482476764
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482476793
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482476877
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267482478740
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267482480784
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482482382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482522900
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482523983
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482524095
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267482524107
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267482524960
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482527877
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482595916
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267482600201
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267482603718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482604441
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267482633463
