what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470799775
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267470799784
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267470802106
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470803676
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470825264
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267470827701
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267470830239
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470831112
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470845211
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470845293
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470845329
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470847539
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470853859
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267470855111
opened,view,org.eclipse.emf.ecoretools,0.8.0.v200906221231,"org.eclipse.emf.ecoretools.internal.views.EClassHierarchyView",1267470863322
activated,view,org.eclipse.emf.ecoretools,0.8.0.v200906221231,"org.eclipse.emf.ecoretools.internal.views.EClassHierarchyView",1267470863341
activated,view,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1267470868813
activated,view,org.eclipse.emf.ecoretools,0.8.0.v200906221231,"org.eclipse.emf.ecoretools.internal.views.EClassHierarchyView",1267470868821
closed,view,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1267470868840
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1267470869827
activated,view,org.eclipse.emf.ecoretools,0.8.0.v200906221231,"org.eclipse.emf.ecoretools.internal.views.EClassHierarchyView",1267470869831
closed,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1267470869847
started,bundle,org.eclipse.mylyn.ide.ant,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ant",1267470869885
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1267470869907
started,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1267470869960
