what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1267476885925
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476886939
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476895706
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476902929
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476902945
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476905472
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476905472
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267476915846
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476918108
activated,editor,OntoUML.editor,1.1.0.v200906182002,"OntoUML.presentation.OntoUMLEditorID",1267476919777
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476921524
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476925752
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476950587
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267476953005
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476957155
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476971382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476974970
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476976514
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476977840
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476978137
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267477046075
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1267477049663
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1267477049663
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1267477049834
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267477051660
