what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476795568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476796192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476796254
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267476796270
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267476799686
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267476802432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476803056
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476815489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476815552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476815614
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267476816754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476818267
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476834382
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267476842806
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267476845161
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476845785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476859295
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476859373
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476859451
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476863336
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476873024
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476877486
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.views.showView",1267476880637
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267476882977
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267476885925
