what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267475967048
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267475971104
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475972711
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267475978842
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267475980776
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267475984785
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267475988982
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475999324
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476000557
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476000635
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267476000650
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267476002195
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476003942
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476020197
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267476022428
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267476024893
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476025548
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476109741
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476109804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476109882
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267476111240
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267476114765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476116357
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267476121442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267476128837
