what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1267632739181
java.specification.name,sysinfo,,,"Java Platform API Specification",1267632739181
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267632739181
java.specification.version,sysinfo,,,"1.6",1267632739181
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267632739181
java.version,sysinfo,,,"1.6.0_17",1267632739181
java.vm.info,sysinfo,,,"mixed mode",1267632739181
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267632739181
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267632739181
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267632739181
java.vm.specification.version,sysinfo,,,"1.0",1267632739181
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267632739181
java.vm.version,sysinfo,,,"14.3-b01",1267632739181
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1267632740211
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267632740928
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1267632741864
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1267632741880
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1267632742083
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1267632742488
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1267632742551
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1267632743003
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1267632743019
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1267632743066
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1267632743066
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1267632743081
