what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267534474518
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267534475900
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267534503196
opened,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267534505481
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267534505496
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534520319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534520949
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534521886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534529288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534538911
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534540935
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534550718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534567381
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534592682
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534620988
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267534632587
closed,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267534632611
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267534635964
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267534637042
activated,editor,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.part.EcoreDiagramEditorID",1267534638456
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267534653909
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267534677822
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267534695723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534853643
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267534974080
