what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267470239424
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267470242262
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470242313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470244715
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470244754
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470244901
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470246019
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470295363
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470297442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470316809
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267470316829
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267470317900
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470319609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470322050
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267470323258
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267470325647
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267470329353
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470330139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470351793
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470351852
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470351938
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267470353236
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267470355348
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267470356213
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267470357266
