what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267461947154
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1267461947874
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461951039
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461989994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461992904
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461996312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267461997344
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462015599
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267462017404
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462020279
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462057249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462058064
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462058184
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267462058194
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267462058987
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267462059744
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462062202
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462083799
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267462085032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462095517
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462139807
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462140347
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462140934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462162949
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267462199964
