what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267537303905
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537304699
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537304800
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267537304806
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267537309843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537311344
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537330415
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267537338019
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267537344347
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537347964
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267537347994
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537355911
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537359002
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267537359035
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537363972
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267537386667
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267537400895
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537423223
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267537423255
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537428113
activated,editor,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.part.EcoreDiagramEditorID",1267537435126
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267537442137
activated,editor,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.part.EcoreDiagramEditorID",1267537454769
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267537486436
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267537487984
