what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475095109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267475095125
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267475100850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475103736
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475121286
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267475123564
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267475126808
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475127963
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475146121
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475146184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475146215
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267475148181
activated,editor,org.eclipse.emf.ecore.editor,2.5.0.v200906151043,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1267475151894
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1267475154967
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475156839
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475231267
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475231953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475232016
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267475232031
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267475233139
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475235105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475253684
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267475255697
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267475258629
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267475259519
