what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267465922248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267465923905
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267465924054
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267465924064
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267465926647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267465928695
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267465958322
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267465963117
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1267465965413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267465966564
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466001790
started,bundle,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor",1267466012095
opened,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466012210
activated,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466012237
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466016882
closed,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466016918
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267466018889
opened,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466019042
activated,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466019057
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.5.0.v200906151043,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1267466025686
closed,editor,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor.presentation.UMLEditorID",1267466025732
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267466038072
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466039327
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466227962
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267466233602
